time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c
2025-09-22T21:22:02.396297,-8.42,-0.5,-5.35,0.05,0.03,-0.0,29.61
2025-09-22T21:22:02.499244,-8.39,-0.48,-5.32,0.05,0.03,0.02,29.6
2025-09-22T21:22:02.608348,-8.41,-0.49,-5.35,0.04,0.04,0.01,29.59
2025-09-22T21:22:02.715637,-8.42,-0.48,-5.37,0.04,0.03,-0.0,29.59
2025-09-22T21:22:02.807713,-8.44,-0.5,-5.36,0.05,0.03,-0.0,29.59
2025-09-22T21:22:02.910814,-8.42,-0.47,-5.34,0.05,0.02,-0.0,29.61
2025-09-22T21:22:03.013705,-8.43,-0.47,-5.33,0.04,0.04,0.01,29.61
2025-09-22T21:22:03.118823,-8.41,-0.48,-5.37,0.05,0.03,0.0,29.59
2025-09-22T21:22:03.223792,-8.42,-0.48,-5.35,0.05,0.03,-0.0,29.59
2025-09-22T21:22:03.322756,-8.41,-0.48,-5.35,0.05,0.03,0.0,29.6
2025-09-22T21:22:03.453830,-8.43,-0.47,-5.37,0.05,0.03,-0.01,29.59
2025-09-22T21:22:03.528701,-8.44,-0.48,-5.38,0.04,0.03,0.01,29.6
2025-09-22T21:22:03.632844,-8.41,-0.48,-5.34,0.05,0.03,0.01,29.6
2025-09-22T21:22:03.738752,-8.41,-0.49,-5.34,0.05,0.03,0.0,29.59
2025-09-22T21:22:03.860371,-8.41,-0.49,-5.37,0.05,0.03,-0.02,29.59
2025-09-22T21:22:03.967415,-8.44,-0.47,-5.35,0.05,0.03,0.0,29.58
2025-09-22T21:22:04.066955,-8.43,-0.51,-5.36,0.05,0.03,0.01,29.59
2025-09-22T21:22:04.146695,-8.42,-0.47,-5.34,0.05,0.03,0.01,29.59
2025-09-22T21:22:04.250247,-8.4,-0.47,-5.34,0.04,0.04,0.01,29.58
2025-09-22T21:22:04.361584,-8.41,-0.48,-5.34,0.05,0.03,-0.0,29.59
2025-09-22T21:22:04.455237,-8.42,-0.47,-5.36,0.04,0.03,0.0,29.58
2025-09-22T21:22:04.559772,-8.41,-0.51,-5.37,0.05,0.02,-0.02,29.58
2025-09-22T21:22:04.662211,-8.47,-0.45,-5.33,0.06,0.01,-0.03,29.59
2025-09-22T21:22:04.764717,-8.44,-0.47,-5.39,0.04,0.04,0.02,29.6
2025-09-22T21:22:04.869449,-8.4,-0.51,-5.36,0.05,0.02,-0.02,29.6
2025-09-22T21:22:04.971428,-9.25,-1.59,-4.53,1.0,1.18,0.71,29.58
2025-09-22T21:22:05.077186,-11.35,1.13,-6.08,1.23,-1.88,0.1,29.59
2025-09-22T21:22:05.177211,-11.2,0.8,-5.45,2.06,-3.16,-0.01,29.59
2025-09-22T21:22:05.282750,-7.98,0.88,-3.5,2.41,-4.22,-1.39,29.59
2025-09-22T21:22:05.382770,-8.27,0.76,0.28,0.99,-3.16,-0.68,29.61
2025-09-22T21:22:05.490961,-7.37,1.2,4.37,1.6,-2.21,-0.19,29.59
2025-09-22T21:22:05.589528,-5.96,1.24,5.05,1.15,-1.76,-0.23,29.57
2025-09-22T21:22:05.706329,-3.87,2.37,5.99,1.01,-1.41,-0.31,29.59
2025-09-22T21:22:05.796523,-3.21,3.32,7.26,0.8,-1.25,-0.33,29.59
2025-09-22T21:22:05.899528,-4.3,3.03,7.92,0.48,-1.38,-0.2,29.58
2025-09-22T21:22:06.001755,-1.15,3.47,7.76,0.12,-0.71,0.6,29.58
2025-09-22T21:22:06.103738,0.33,3.18,8.38,0.54,-0.85,-0.26,29.59
2025-09-22T21:22:06.234123,0.71,2.49,8.19,0.59,-1.24,0.15,29.61
2025-09-22T21:22:06.309725,2.21,3.91,7.33,0.21,-1.17,0.52,29.57
2025-09-22T21:22:06.413266,3.13,5.23,6.53,0.55,-0.75,-0.15,29.59
2025-09-22T21:22:06.515743,3.88,5.66,6.26,0.23,-0.27,0.23,29.58
2025-09-22T21:22:06.621333,3.34,5.62,6.66,0.25,0.03,0.02,29.6
2025-09-22T21:22:06.724176,3.07,5.43,6.56,0.19,0.1,-0.07,29.6
2025-09-22T21:22:06.823528,2.66,5.74,6.68,0.1,0.24,0.01,29.6
2025-09-22T21:22:06.927781,2.55,4.88,6.8,0.07,0.14,-0.01,29.6
2025-09-22T21:22:07.030465,2.09,5.57,6.77,0.15,0.53,-0.16,29.59
2025-09-22T21:22:07.137331,2.24,7.43,6.41,-1.29,2.09,-0.82,29.6
2025-09-22T21:22:07.235932,-0.46,6.45,6.05,-2.49,2.85,-0.71,29.59
2025-09-22T21:22:07.339709,-6.67,-1.42,6.79,-1.24,3.88,2.2,29.61
2025-09-22T21:22:07.442686,-6.4,3.62,4.83,0.48,2.01,0.73,29.6
2025-09-22T21:22:07.549831,-12.67,0.09,3.46,0.1,1.59,1.52,29.6
2025-09-22T21:22:07.649224,-8.24,1.82,2.97,1.08,-1.58,0.48,29.62
2025-09-22T21:22:07.752727,-6.58,6.9,1.33,2.03,-4.33,-2.4,29.58
2025-09-22T21:22:07.857798,-8.94,3.35,4.35,-0.66,-4.61,0.23,29.6
2025-09-22T21:22:07.958389,2.67,4.33,6.99,-1.56,-3.76,-0.21,29.6
2025-09-22T21:22:08.090534,9.18,-4.6,7.06,-2.49,-1.71,1.18,29.59
2025-09-22T21:22:08.163661,7.0,-6.71,5.97,-3.46,-2.01,1.02,29.59
2025-09-22T21:22:08.269644,8.32,-4.76,6.78,-0.09,0.18,0.14,29.6
2025-09-22T21:22:08.369701,4.97,-6.48,6.37,1.48,1.65,1.56,29.61
2025-09-22T21:22:08.473260,6.17,-2.31,7.2,1.04,1.58,1.43,29.6
2025-09-22T21:22:08.576270,-3.63,-3.51,9.12,1.73,0.79,0.66,29.62
2025-09-22T21:22:08.678695,0.18,1.21,8.3,2.37,0.91,0.26,29.61
2025-09-22T21:22:08.781758,-3.37,3.85,8.39,1.08,-0.0,-0.15,29.62
2025-09-22T21:22:08.886742,-0.84,2.25,8.21,0.93,-0.04,-0.71,29.6
2025-09-22T21:22:08.988204,-3.29,4.0,8.24,0.31,0.24,0.47,29.6
2025-09-22T21:22:09.091895,-2.21,5.26,7.52,0.48,-0.15,-0.43,29.6
2025-09-22T21:22:09.192825,-0.21,4.43,6.99,-0.15,-1.19,-1.06,29.6
2025-09-22T21:22:09.298230,-1.4,5.2,7.16,-0.3,-0.51,-0.67,29.58
2025-09-22T21:22:09.403285,-3.53,5.27,7.05,0.0,-0.03,-0.27,29.59
2025-09-22T21:22:09.503719,-1.1,3.52,8.05,0.03,-0.03,-0.13,29.6
2025-09-22T21:22:09.607840,-1.45,2.95,8.09,-0.34,-0.43,-0.46,29.61
2025-09-22T21:22:09.710523,0.85,2.37,8.23,-1.21,-2.1,-1.37,29.95
2025-09-22T21:22:09.812745,0.48,2.76,9.15,-0.61,-0.13,-1.96,30.02
2025-09-22T21:22:09.917629,0.08,1.32,9.12,-0.78,-0.61,-0.3,30.36
2025-09-22T21:22:10.019198,1.52,0.78,9.58,0.27,-0.75,0.36,30.61
2025-09-22T21:22:10.121775,1.15,0.99,9.28,-0.36,0.7,0.2,30.81
2025-09-22T21:22:10.225246,0.47,0.52,8.43,0.19,0.27,-0.12,30.96
2025-09-22T21:22:10.326679,1.09,0.82,9.45,0.71,-0.37,-0.66,31.09
2025-09-22T21:22:10.428933,0.27,1.11,9.18,-0.34,0.22,-0.63,31.22
2025-09-22T21:22:10.533210,0.41,0.18,9.32,0.09,0.19,-0.5,31.32
2025-09-22T21:22:10.634988,0.09,-1.04,9.11,-0.19,-0.15,-0.17,31.43
2025-09-22T21:22:10.738650,0.45,-1.06,9.29,0.07,-0.13,-0.21,31.52
2025-09-22T21:22:10.841874,0.51,-0.65,9.56,-0.14,0.01,-0.45,31.62
2025-09-22T21:22:10.942816,0.26,-1.04,9.37,0.08,0.2,-0.86,31.66
2025-09-22T21:22:11.047807,0.27,-0.75,8.92,0.14,-0.09,-0.4,31.72
2025-09-22T21:22:11.151255,0.56,-0.83,8.96,0.19,-0.32,-0.19,31.78
2025-09-22T21:22:11.253677,0.81,-0.39,8.84,0.18,-0.05,0.05,31.87
2025-09-22T21:22:11.358212,1.01,-0.77,9.11,-0.09,0.27,0.05,31.97
2025-09-22T21:22:11.459693,0.41,-0.66,8.96,0.07,0.23,-0.26,32.04
2025-09-22T21:22:11.562627,-0.02,-0.62,8.54,-0.17,-0.01,0.08,32.09
2025-09-22T21:22:11.664992,0.35,-0.62,8.52,0.38,0.21,0.14,32.06
2025-09-22T21:22:11.769711,0.24,0.25,9.11,0.29,0.2,-0.12,31.95
2025-09-22T21:22:11.871730,0.14,-0.71,9.07,-0.03,-0.01,0.27,32.01
2025-09-22T21:22:11.974626,0.34,-0.71,9.31,0.02,0.0,-0.23,32.2
2025-09-22T21:22:12.077669,0.2,-0.25,9.11,0.4,0.11,-0.01,32.33
2025-09-22T21:22:12.180742,-0.33,0.66,9.79,0.85,0.7,0.32,32.43
2025-09-22T21:22:12.284202,-0.47,1.01,9.04,0.07,0.1,0.53,32.3
2025-09-22T21:22:12.399634,-0.45,1.35,8.56,0.09,0.17,-0.11,32.18
2025-09-22T21:22:12.511191,-0.77,1.28,8.92,-0.04,0.25,-0.13,32.1
2025-09-22T21:22:12.599818,1.02,1.0,8.4,-0.13,0.34,0.12,32.02
2025-09-22T21:22:12.698747,-0.96,1.91,8.67,0.09,0.44,-0.84,32.02
2025-09-22T21:22:12.801341,-0.97,0.89,9.23,-0.17,-0.38,0.36,32.2
2025-09-22T21:22:12.917543,-0.04,1.0,9.1,-0.17,-0.38,0.36,32.41
2025-09-22T21:22:13.018677,-0.39,0.28,8.82,-0.17,-0.38,0.36,32.57
2025-09-22T21:22:13.147387,-0.58,0.77,9.34,-0.17,-0.38,0.36,32.69
2025-09-22T21:22:13.217474,-0.7,-0.22,8.49,-0.17,-0.38,0.36,32.79
2025-09-22T21:22:13.315059,-0.57,-0.09,9.44,-0.17,-0.38,0.35,32.86
2025-09-22T21:22:13.437265,0.03,0.29,9.19,-0.17,-0.38,0.36,32.93
2025-09-22T21:22:13.524458,0.74,-1.12,9.31,-0.17,-0.38,0.36,33.01
2025-09-22T21:22:13.623715,0.39,-0.65,9.04,-0.17,-0.38,0.36,33.08
2025-09-22T21:22:13.741249,0.13,-0.27,9.03,-0.17,-0.38,0.36,33.17
2025-09-22T21:22:13.850466,0.3,-0.09,9.12,-0.17,-0.38,0.36,33.22
2025-09-22T21:22:13.931718,0.4,-0.56,9.06,-0.17,-0.38,0.37,33.26
2025-09-22T21:22:14.034724,0.2,-0.19,8.93,-0.17,-0.38,0.37,33.35
2025-09-22T21:22:14.137460,0.37,-0.4,9.04,-0.17,-0.38,0.36,33.39
2025-09-22T21:22:14.241235,0.3,0.19,9.07,-0.17,-0.39,0.36,33.42
2025-09-22T21:22:14.344177,0.29,-0.2,8.96,-0.17,-0.38,0.36,33.47
2025-09-22T21:22:14.451039,0.25,-0.13,8.99,-0.17,-0.39,0.36,33.52
2025-09-22T21:22:14.552401,0.28,-0.09,9.14,-0.17,-0.38,0.36,33.55
2025-09-22T21:22:14.655589,0.27,-0.18,9.07,-0.17,-0.38,0.36,33.62
2025-09-22T21:22:14.757718,0.19,-0.05,8.88,-0.17,-0.39,0.36,33.63
2025-09-22T21:22:14.857927,0.11,0.15,8.99,-0.17,-0.38,0.36,33.68
2025-09-22T21:22:14.963348,0.14,0.13,8.86,-0.17,-0.39,0.36,33.72
2025-09-22T21:22:15.065185,0.12,0.0,8.76,-0.16,-0.38,0.36,33.75
2025-09-22T21:22:15.167559,0.25,0.11,8.8,-0.16,-0.38,0.36,33.8
2025-09-22T21:22:15.278971,0.08,-0.02,8.83,-0.16,-0.38,0.36,33.84
2025-09-22T21:22:15.373329,0.07,0.2,8.97,-0.17,-0.38,0.35,33.87
2025-09-22T21:22:15.497544,0.29,0.14,8.98,-0.17,-0.38,0.35,33.91
2025-09-22T21:22:15.579319,-0.06,-0.11,8.84,-0.17,-0.38,0.35,33.93
2025-09-22T21:22:15.682742,0.08,-0.15,9.08,-0.17,-0.38,0.36,33.94
2025-09-22T21:22:15.786113,15.74,6.53,0.89,0.5,1.06,1.37,33.94
2025-09-22T21:22:15.888581,-0.24,0.68,8.22,0.01,0.14,0.4,33.84
2025-09-22T21:22:15.991589,-0.71,0.47,8.49,0.03,0.03,0.13,33.74
2025-09-22T21:22:16.094628,-0.87,0.34,8.73,0.05,0.13,1.02,33.65
2025-09-22T21:22:16.198032,-1.73,1.08,8.49,-0.9,-0.03,1.39,33.58
2025-09-22T21:22:16.299254,-1.46,-3.11,9.6,-0.82,0.08,2.22,33.52
2025-09-22T21:22:16.404722,1.17,1.55,7.47,-0.31,0.63,1.64,33.45
2025-09-22T21:22:16.506213,0.28,0.39,6.62,-0.31,1.81,0.62,33.41
2025-09-22T21:22:16.608398,-10.86,0.45,7.12,-0.44,2.44,2.24,33.34
2025-09-22T21:22:16.712663,-10.33,-1.92,5.37,-0.83,2.0,1.6,33.31
2025-09-22T21:22:16.816186,-11.42,-0.51,5.56,-0.26,0.35,-0.29,33.25
2025-09-22T21:22:16.919722,-7.21,-0.47,3.74,-1.15,1.01,-0.43,33.2
2025-09-22T21:22:17.021696,-5.13,-0.85,3.01,-0.33,0.82,-2.18,33.18
2025-09-22T21:22:17.123857,-16.07,-6.01,0.11,-0.98,1.44,0.16,33.14
2025-09-22T21:22:17.227683,-7.59,-9.85,-0.13,-1.11,-0.48,-0.5,33.1
2025-09-22T21:22:17.334006,-7.21,-5.21,0.76,-0.71,-0.05,0.24,33.03
2025-09-22T21:22:17.433729,-4.95,-2.81,1.25,1.78,-0.79,-0.95,33.02
2025-09-22T21:22:17.536590,-7.08,-11.61,3.05,3.75,-2.17,-2.47,33.01
2025-09-22T21:22:17.639448,-5.93,-14.14,1.93,8.73,-2.41,0.24,32.95
2025-09-22T21:22:17.742588,-0.79,-5.78,6.1,1.95,-2.05,3.87,32.92
2025-09-22T21:22:17.845413,0.87,3.78,8.55,-0.88,-0.19,1.47,32.9
2025-09-22T21:22:17.949274,1.49,5.13,7.03,-2.28,0.6,2.33,32.87
2025-09-22T21:22:18.050468,2.01,6.66,8.13,-2.44,2.19,0.46,32.84
2025-09-22T21:22:18.154657,-3.52,-1.99,8.58,-1.49,1.1,0.61,32.81
2025-09-22T21:22:18.257553,-1.89,-4.69,7.75,-1.33,2.3,1.77,32.79
2025-09-22T21:22:18.360717,-3.4,-3.15,4.79,-0.46,0.77,-0.18,32.77
2025-09-22T21:22:18.463190,-5.81,-5.23,5.89,-0.5,0.27,-0.16,32.76
2025-09-22T21:22:18.575773,-6.83,-3.1,5.21,0.03,0.72,0.61,32.72
2025-09-22T21:22:18.675549,-4.78,-4.47,4.96,-1.0,0.27,-0.24,32.72
2025-09-22T21:22:18.774215,-5.09,-3.25,4.5,-0.18,2.64,1.19,32.68
2025-09-22T21:22:18.876667,-4.24,-4.57,4.21,-0.02,0.31,0.11,32.66
2025-09-22T21:22:18.980730,-6.85,-5.37,4.07,-0.47,0.28,-0.01,32.64
2025-09-22T21:22:19.083298,-8.25,-4.88,3.56,0.05,-0.52,-0.2,32.62
2025-09-22T21:22:19.186186,-8.41,-4.99,-0.65,3.66,-4.23,-2.52,32.63
2025-09-22T21:22:19.289139,-0.29,-2.88,8.45,0.62,-2.21,0.44,32.59
2025-09-22T21:22:19.392671,-6.54,-1.98,7.21,1.29,-1.46,3.71,32.57
2025-09-22T21:22:19.494674,0.94,2.78,8.16,-1.0,2.25,1.92,32.54
2025-09-22T21:22:19.598181,0.75,6.0,8.24,-0.71,-0.03,0.56,32.54
2025-09-22T21:22:19.702786,4.15,2.5,7.38,-0.31,1.16,0.9,32.52
2025-09-22T21:22:19.805793,5.87,0.72,7.45,-0.45,-0.47,0.03,32.54
2025-09-22T21:22:19.906628,3.87,3.59,7.77,0.02,0.78,0.37,32.48
2025-09-22T21:22:20.009089,12.17,18.92,6.58,-8.29,1.21,0.62,32.5
2025-09-22T21:22:20.112625,-0.26,-4.62,7.81,-0.37,2.68,3.62,32.48
2025-09-22T21:22:20.215667,3.67,-0.06,8.44,-0.29,-0.42,0.34,32.47
2025-09-22T21:22:20.319221,4.95,0.82,7.23,-0.67,-0.04,0.55,32.44
2025-09-22T21:22:20.421384,5.66,-1.36,7.5,0.42,0.05,0.35,32.43
2025-09-22T21:22:20.524682,7.14,0.88,6.76,0.11,-0.0,-0.14,32.43
2025-09-22T21:22:20.628116,6.84,-3.32,4.82,-1.43,-2.01,-2.04,32.43
2025-09-22T21:22:20.736807,0.03,-0.26,10.86,-0.05,0.96,0.61,32.4
2025-09-22T21:22:20.852222,0.24,0.02,9.32,-0.84,0.9,0.13,32.39
2025-09-22T21:22:20.936439,3.72,4.82,6.83,-0.17,8.31,3.69,32.39
2025-09-22T21:22:21.041238,-0.27,-3.56,6.89,0.33,3.23,-0.25,32.37
2025-09-22T21:22:21.142617,-13.05,-4.19,5.76,-1.3,-0.24,-2.31,32.36
2025-09-22T21:22:21.250193,-15.59,-8.51,2.05,-1.38,2.62,1.35,32.35
2025-09-22T21:22:21.350220,-5.16,-3.52,3.59,-1.03,2.78,0.63,32.34
2025-09-22T21:22:21.488031,-10.02,-4.07,-1.85,0.42,3.5,0.37,32.32
2025-09-22T21:22:21.571617,-10.15,-1.78,-1.33,0.02,-1.03,-0.37,32.32
2025-09-22T21:22:21.657620,-6.78,-4.05,-0.72,0.11,-0.05,-0.09,32.3
2025-09-22T21:22:21.760429,-13.24,-5.76,-1.86,1.31,1.01,-0.31,32.29
2025-09-22T21:22:21.864034,-8.44,-3.79,-1.9,-0.36,-0.13,-0.06,32.29
2025-09-22T21:22:21.966625,-9.08,-3.62,-2.22,0.02,-0.11,0.01,32.28
2025-09-22T21:22:22.085314,-8.85,-3.29,-1.64,0.03,-0.08,-0.22,32.28
2025-09-22T21:22:22.173827,-8.69,-3.43,-1.75,0.03,0.02,-0.03,32.27
2025-09-22T21:22:22.275343,-8.79,-3.37,-1.61,0.05,0.03,-0.0,32.25
2025-09-22T21:22:22.378453,-8.76,-3.36,-1.62,0.05,0.03,0.0,32.24
2025-09-22T21:22:22.482135,-8.75,-3.4,-1.67,0.05,0.03,-0.01,32.24
2025-09-22T21:22:22.588027,-8.73,-3.42,-1.61,0.05,0.03,-0.0,32.22
2025-09-22T21:22:22.690799,-8.77,-3.37,-1.63,0.05,0.02,0.0,32.22
2025-09-22T21:22:22.793263,-8.7,-3.42,-1.62,0.01,0.0,0.04,32.21
2025-09-22T21:22:22.895710,-8.75,-3.35,-1.65,0.05,0.02,-0.03,32.19
2025-09-22T21:22:22.999517,-8.76,-3.36,-1.58,0.04,0.03,0.01,32.19
2025-09-22T21:22:23.102878,-8.75,-3.34,-1.64,0.05,0.03,0.01,32.15
2025-09-22T21:22:23.206781,-8.79,-3.27,-1.62,0.04,0.03,0.01,32.16
2025-09-22T21:22:23.307696,-8.75,-3.36,-1.58,0.05,0.04,0.02,32.16
2025-09-22T21:22:23.420911,-8.81,-3.3,-1.63,0.05,0.02,-0.01,32.14
2025-09-22T21:22:23.512150,-8.8,-3.28,-1.65,0.04,0.05,0.05,32.13
2025-09-22T21:22:23.613827,-8.81,-3.31,-1.63,0.05,0.03,-0.01,32.14
2025-09-22T21:22:23.725948,-8.79,-3.3,-1.68,0.05,0.03,0.0,32.11
2025-09-22T21:22:23.820992,-8.78,-3.32,-1.62,0.04,0.03,-0.0,32.09
2025-09-22T21:22:23.923531,-8.8,-3.28,-1.66,0.05,0.03,0.02,32.1
2025-09-22T21:22:24.026637,-8.8,-3.28,-1.62,0.04,0.04,0.02,32.09
2025-09-22T21:22:24.128294,-8.8,-3.25,-1.7,0.05,0.03,0.02,32.07
2025-09-22T21:22:24.249332,-8.78,-3.31,-1.73,0.04,0.05,0.02,32.09
2025-09-22T21:22:24.338494,-8.82,-3.17,-1.64,0.05,0.03,-0.01,32.05
2025-09-22T21:22:24.438663,-8.8,-3.24,-1.73,0.04,0.04,0.01,32.07
2025-09-22T21:22:24.544001,-8.83,-3.17,-1.66,0.05,0.03,-0.0,32.04
2025-09-22T21:22:24.645121,-8.8,-3.19,-1.66,0.05,0.03,0.02,32.02
2025-09-22T21:22:24.761088,-8.81,-3.22,-1.7,0.05,0.03,0.01,32.03
2025-09-22T21:22:24.851688,-8.83,-3.18,-1.71,0.05,0.04,0.02,32.0
2025-09-22T21:22:24.954609,-8.82,-3.17,-1.72,0.04,0.05,0.04,32.01
2025-09-22T21:22:25.076494,-8.83,-3.15,-1.74,0.04,0.05,0.02,32.01
2025-09-22T21:22:25.158831,-8.74,-3.17,-1.75,0.04,0.05,0.04,32.01
2025-09-22T21:22:25.262545,-8.9,-3.05,-1.75,0.04,0.05,0.04,32.0
2025-09-22T21:22:25.387775,-8.86,-3.06,-1.78,0.05,0.02,-0.0,32.0
2025-09-22T21:22:25.470118,-8.84,-3.06,-1.76,0.06,0.02,-0.01,31.98
2025-09-22T21:22:25.572601,-8.84,-3.09,-1.79,0.06,0.03,0.02,31.99
2025-09-22T21:22:25.675130,-8.84,-3.09,-1.78,0.05,0.04,0.03,31.97
2025-09-22T21:22:25.778593,-8.83,-3.11,-1.81,0.04,0.04,0.02,31.97
2025-09-22T21:22:25.880733,-8.85,-3.06,-1.79,0.04,0.04,0.01,31.95
2025-09-22T21:22:25.986780,-8.85,-3.04,-1.8,0.03,0.05,0.02,31.95
2025-09-22T21:22:26.113808,-8.85,-3.03,-1.83,0.04,0.03,-0.01,31.97
2025-09-22T21:22:26.188691,-8.89,-2.99,-1.79,0.04,0.03,0.0,31.93
2025-09-22T21:22:26.305044,-8.88,-3.02,-1.79,0.05,0.02,-0.0,31.94
2025-09-22T21:22:26.394846,-8.88,-2.97,-1.79,0.06,0.02,0.01,31.93
2025-09-22T21:22:26.510614,-8.88,-3.0,-1.82,0.06,0.03,0.03,31.91
2025-09-22T21:22:26.600507,-8.85,-3.02,-1.84,0.06,0.03,0.01,31.93
2025-09-22T21:22:26.705067,-8.85,-2.99,-1.86,0.05,0.04,0.02,31.91
2025-09-22T21:22:26.808159,-8.85,-3.0,-1.86,0.04,0.04,0.0,31.91
2025-09-22T21:22:26.910517,-8.88,-2.95,-1.83,0.04,0.04,-0.01,31.91
2025-09-22T21:22:27.013924,-8.89,-2.93,-1.85,0.04,0.04,-0.01,31.88
2025-09-22T21:22:27.116548,-8.9,-2.94,-1.84,0.04,0.03,0.0,31.89
2025-09-22T21:22:27.220047,-8.91,-2.9,-1.83,0.05,0.03,-0.0,31.88
2025-09-22T21:22:27.323109,-8.89,-2.93,-1.81,0.05,0.03,0.01,31.87
2025-09-22T21:22:27.426103,-8.9,-2.94,-1.82,0.05,0.03,0.01,31.88
2025-09-22T21:22:27.528631,-8.88,-2.92,-1.83,0.05,0.02,0.0,31.86
2025-09-22T21:22:27.632150,-8.9,-2.9,-1.83,0.05,0.03,0.01,31.87
2025-09-22T21:22:27.734495,-8.9,-2.89,-1.9,0.05,0.03,0.01,31.87
2025-09-22T21:22:27.837554,-8.91,-2.86,-1.91,0.05,0.03,0.01,31.85
2025-09-22T21:22:27.940596,-8.9,-2.9,-1.91,0.05,0.03,0.01,31.85
2025-09-22T21:22:28.043094,-8.92,-2.87,-1.91,0.05,0.04,0.01,31.83
2025-09-22T21:22:28.145425,-8.88,-2.88,-1.91,0.04,0.04,0.01,31.84
2025-09-22T21:22:28.248675,-8.89,-2.88,-1.9,0.04,0.03,-0.01,31.84
2025-09-22T21:22:28.350237,-8.94,-2.84,-1.87,0.04,0.03,-0.01,31.84
2025-09-22T21:22:28.454443,-8.95,-2.84,-1.88,0.04,0.03,0.0,31.82
2025-09-22T21:22:28.556893,-8.91,-2.83,-1.9,0.05,0.03,0.01,31.82
2025-09-22T21:22:28.660335,-8.93,-2.82,-1.86,0.05,0.04,0.03,31.84
2025-09-22T21:22:28.762496,-8.93,-2.85,-1.89,0.06,0.03,0.02,31.82
2025-09-22T21:22:28.866472,-8.89,-2.83,-1.95,0.06,0.03,0.01,31.82
2025-09-22T21:22:28.969039,-8.91,-2.84,-1.96,0.05,0.03,0.0,31.82
2025-09-22T21:22:29.072518,-8.9,-2.81,-1.93,0.04,0.03,-0.01,31.81
2025-09-22T21:22:29.177050,-8.9,-2.83,-1.96,0.04,0.03,-0.01,31.79
2025-09-22T21:22:29.279367,-8.95,-2.8,-1.91,0.04,0.03,-0.01,31.79
2025-09-22T21:22:29.385948,-8.96,-2.78,-1.88,0.04,0.03,0.0,31.79
2025-09-22T21:22:29.485878,-8.94,-2.8,-1.92,0.05,0.03,0.02,31.8
2025-09-22T21:22:29.617047,-8.95,-2.78,-1.9,0.05,0.04,0.03,31.79
2025-09-22T21:22:29.691465,-8.93,-2.77,-1.92,0.05,0.03,0.02,31.8
2025-09-22T21:22:29.794561,-8.9,-2.8,-1.97,0.05,0.02,0.0,31.78
2025-09-22T21:22:29.897605,-8.92,-2.79,-1.92,0.05,0.03,-0.0,31.77
2025-09-22T21:22:30.026294,-8.93,-2.77,-1.96,0.05,0.03,-0.01,31.78
2025-09-22T21:22:30.105191,-8.95,-2.76,-1.97,0.04,0.03,-0.01,31.77
2025-09-22T21:22:30.207078,-8.95,-2.76,-1.92,0.04,0.04,0.01,31.76
2025-09-22T21:22:30.309356,-8.95,-2.77,-1.92,0.04,0.04,0.01,31.77
2025-09-22T21:22:30.412897,-8.94,-2.74,-1.94,0.05,0.03,0.0,31.75
2025-09-22T21:22:30.514489,-8.93,-2.73,-1.9,0.05,0.03,0.01,31.74
2025-09-22T21:22:30.618448,-8.93,-2.74,-1.96,0.05,0.02,0.0,31.73
2025-09-22T21:22:30.721472,-8.92,-2.71,-1.95,0.06,0.02,-0.0,31.74
2025-09-22T21:22:30.838658,-8.93,-2.74,-1.98,0.05,0.03,0.01,31.75
2025-09-22T21:22:30.927364,-8.96,-2.72,-1.96,0.05,0.03,-0.0,31.74
2025-09-22T21:22:31.032389,-8.92,-2.77,-1.99,0.04,0.04,0.01,31.72
2025-09-22T21:22:31.139210,-8.93,-2.73,-1.95,0.04,0.03,-0.02,31.73
2025-09-22T21:22:31.237063,-8.95,-2.68,-1.91,0.04,0.03,-0.0,31.73
2025-09-22T21:22:31.342763,-8.95,-2.72,-1.94,0.04,0.03,-0.0,31.72
2025-09-22T21:22:31.442341,-8.99,-2.66,-1.96,0.05,0.03,0.0,31.73
2025-09-22T21:22:31.548976,-8.98,-2.67,-1.94,0.06,0.02,0.02,31.71
2025-09-22T21:22:31.650082,-8.96,-2.69,-1.98,0.06,0.03,0.02,31.71
2025-09-22T21:22:31.757429,-8.9,-2.74,-2.03,0.06,0.03,0.01,31.7
2025-09-22T21:22:31.857422,-8.94,-2.69,-2.0,0.05,0.04,0.0,31.69
2025-09-22T21:22:31.958014,-8.93,-2.7,-1.95,0.04,0.04,0.01,31.69
2025-09-22T21:22:32.060552,-8.95,-2.69,-1.95,0.04,0.03,-0.02,31.7
2025-09-22T21:22:32.165459,-8.98,-2.67,-1.93,0.04,0.03,-0.01,31.69
2025-09-22T21:22:32.267062,-8.99,-2.65,-1.92,0.05,0.02,-0.01,31.69
2025-09-22T21:22:32.367859,-8.96,-2.64,-1.95,0.05,0.02,0.01,31.69
2025-09-22T21:22:32.474082,-8.93,-2.67,-1.99,0.06,0.03,0.02,31.67
2025-09-22T21:22:32.576530,-8.94,-2.67,-2.0,0.06,0.03,0.02,31.67
2025-09-22T21:22:32.678545,-8.93,-2.7,-2.01,0.05,0.03,0.01,31.68
2025-09-22T21:22:32.781496,-8.94,-2.68,-1.98,0.04,0.03,-0.01,31.68
2025-09-22T21:22:32.882930,-8.94,-2.66,-1.98,0.04,0.03,-0.02,31.67
